row_id,track,step,title,status,owner_now,remaining,verdict,owner_proposed,judged_by,basis,note,evidence
STD-MFG-079,T4,C5,상품군별 파일명 조합 규칙 8종(디지털/캘린더/스티커/실사/배너/패브릭/시트커팅/레이저커팅),미착수,서희항,Y,재배정,최숙진,evidence-path,"후니프린팅_주문프로세스_20251001.pdf p.6-7 §06 || P1판정(260902): PDF p.6-7 §06 규칙 8종 — 규약 문서만, 코드 0건",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),"후니프린팅_주문프로세스_20251001.pdf p.6-7 §06 || P1판정(260902): PDF p.6-7 §06 규칙 8종 — 규약 문서만, 코드 0건"
STD-MFG-080,T4,C5,공정별 파일서버 폴더 구조(년도>발주일자) 자동 배치,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.12 §06-1 || P1판정(260902): PDF p.12 §06-1 — 현행 수기 배치,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.12 §06-1 || P1판정(260902): PDF p.12 §06-1 — 현행 수기 배치
STD-MFG-081,T4,C5,팀별 또는 담당자 파일 분리 전달(분배),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.5 §05 || P1판정(260902): auto-vs-human §2.2 #17 🧑 ✅현행 수기,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.5 §05 || P1판정(260902): auto-vs-human §2.2 #17 🧑 ✅현행 수기
STD-MFG-082,T4,C5,공정 마스터 관리(계층·상세옵션·면별선택·작업여백·고객노출설명),작동,서희항,N,담당맞음,서희항,evidence-path,https://huni-admin.printly.co.kr/admin/master/proc/@2026-09-16 21:33,,https://huni-admin.printly.co.kr/admin/master/proc/@2026-09-16 21:33
STD-MFG-083,T4,C5,상품별 공정 연결·필수공정 여부·상세옵션 허용범위,작동,서희항,N,담당맞음,서희항,evidence-path,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000146@2026-09-16 21:30,,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000146@2026-09-16 21:30
STD-MFG-084,T4,C5,공정라우트 마스터(18케이스 라우트 정의·재채번),미착수,서희항,Y,재배정,최숙진,merged-owner_side,"merged.csv t50:39,t50:40 owner_side/system=mes",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),"후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 18케이스 라우트 정의서만, 그릇 없음"
STD-MFG-085,T4,C5,라우트 단계 정의(순번·공정·필수선택·담당팀),미착수,서희항,Y,재배정,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 설계만,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 설계만
STD-MFG-086,T4,C5,상품→공정라우트 매핑,미착수,서희항,Y,재배정,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.10 §10 「상품마스터(공정) SHEET 참고」 || P1판정(260902): PDF p.10 §10 「상품마스터(공정) SHEET 참고」 — 매핑 그릇 없음,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.10 §10 「상품마스터(공정) SHEET 참고」 || P1판정(260902): PDF p.10 §10 「상품마스터(공정) SHEET 참고」 — 매핑 그릇 없음
STD-MFG-087,T4,C5,팀·파트 마스터(디지털인쇄/스티커가공/인쇄후가공/제본/특수인쇄가공/봉재가공/굿즈가공),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[구분:STD-ADP-005] 후니프린팅_공정관리_시행초안_20260210.pdf p.2 공정별 현황표 || P1판정(260902): 공정관리 시행초안 p.2 공정별 현황표 — 팀 7종 실재(현행 운영),MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-ADP-005] 후니프린팅_공정관리_시행초안_20260210.pdf p.2 공정별 현황표 || P1판정(260902): 공정관리 시행초안 p.2 공정별 현황표 — 팀 7종 실재(현행 운영)
STD-MFG-088,T4,C5,공정 완료 신호 입력(출력완료·커팅완료·제본시작·봉재시작·가공시작),미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,"merged.csv t50:23,t50:22 owner_side/system=mes",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 Summary || P1판정(260902): auto-vs-human §2.3 #45 🧑작업자 ✅현행 · §5 A-1 「특수인쇄가공팀 칸 비어 있음」
STD-MFG-089,T4,C5,팀 간 출고·입고 처리(봉제미싱입고·아크릴가공입고·제본입고·박작업입고),미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t50:24 owner_side/system=mes,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 To Do List || P1판정(260902): 공정관리 시행초안 p.1 To Do List — 현행 수기
STD-MFG-090,T4,C5,앞공정 미완료 시 다음공정 차단(선후관계 interlock),미실측,외부(상대측 회신 대기),Y,미정,외부(상대측 회신 대기),evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 「앞공정은 안찍으면 다음공정 못찍히게」 || P1판정(260902): auto-vs-human §5 A-5 「interlock 을 MES 가 이미 구현했는지,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니프린팅_공정관리_시행초안_20260210.pdf p.1 「앞공정은 안찍으면 다음공정 못찍히게」 || P1판정(260902): auto-vs-human §5 A-5 「interlock 을 MES 가 이미 구현했는지 미확인 — MES 소스 없음」
STD-MFG-091,T4,C5,팀별 파일 다운로드 권한(제작중 상태 and 생산다운여부 Y),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[상위:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 · p.11 §09 || P1판정(260902): PDF p.9 §03-1 · p.11 §09 — 현행 MES 권한 운영,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[상위:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 · p.11 §09 || P1판정(260902): PDF p.9 §03-1 · p.11 §09 — 현행 MES 권한 운영
STD-MFG-092,T4,C5,인쇄타입별 접수파일 포맷 규약(PDF/AI/JPG),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,"후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 || P1판정(260902): PDF p.9 §03-1 — 규약 존재, 현행 수기 준수",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),"후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 || P1판정(260902): PDF p.9 §03-1 — 규약 존재, 현행 수기 준수"
STD-MFG-093,T4,C5,파일 다운로드 시 다운로드완료 상태 자동 전환,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[구분:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.1 · p.11 §09 server || P1판정(260902): auto-vs-human §2.3 #43 🤖(🔴) 「지금」 칸 「—」,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.1 · p.11 §09 server || P1판정(260902): auto-vs-human §2.3 #43 🤖(🔴) 「지금」 칸 「—」 · 현행 MES 자동
STD-MFG-094,T4,C5,공정별 현황표(당일발주 대기·완료 / 당일생산 주의·불량 / 당일출고),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.2 || P1판정(260902): 공정관리 시행초안 p.2 현황표 — 현행 운영,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.2 || P1판정(260902): 공정관리 시행초안 p.2 현황표 — 현행 운영
STD-MFG-095,T4,C5,1차 산출데이터(일별 출력량·출고건량·미출고건량·입고건량),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 1차 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 1차 — 현행 운영,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 1차 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 1차 — 현행 운영
STD-MFG-096,T4,C5,2차 산출데이터(팀별 입고예정·공정별 평균리드타임·평균 제작기간),미착수,서희항,Y,재배정,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 2차 「공정라우트 설정 후」 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 2차 「공정라우트 설정 후」 — 084 선행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 2차 「공정라우트 설정 후」 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 2차 「공정라우트 설정 후」 — 084 선행
STD-MFG-098,T4,C5,자재 입·출고 관리,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.4 §04 생산 || P1판정(260902): PDF p.4 §04 생산 — 현행 MES 운영,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.4 §04 생산 || P1판정(260902): PDF p.4 §04 생산 — 현행 MES 운영
STD-MFG-099,T4,C5,셋트상품·건수(같은 사양 반복) MES 작업 분해,부분,서희항,Y,담당맞음,서희항,evidence-path,"[구분:STD-ADP-016] order-to-mes-process.md §12-11 · widget_api.py:1912,:1938 case_cnt || P1판정(260902): raw/webadmin/webadm",,"[구분:STD-ADP-016] order-to-mes-process.md §12-11 · widget_api.py:1912,:1938 case_cnt || P1판정(260902): raw/webadmin/webadmin/catalog/widget_api.py:1912 case_cnt_rule · :1938 parse_case_cnt (건수 산출은 실재)"
STD-MFG-100,T4,C5,외주처별 발주서 생성(접수파일 취합),미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t50:25 owner_side/system=mes,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.11 §09 외주발주 || P1판정(260902): auto-vs-human §2.2 #31 🧑 ✅현행 수기
STD-MFG-101,T4,C5,책자 상품 수량·크기 기준 선택적 외주 판단,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.11 §09 || P1판정(260902): auto-vs-human §2.2 #32 🧑 판단작업,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.11 §09 || P1판정(260902): auto-vs-human §2.2 #32 🧑 판단작업
STD-MFG-102,T4,C5,외주 파일 다운로드·업체 포맷 변환·웹하드 업로드,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.5 §05 외주발주 || P1판정(260902): auto-vs-human §2.2 #34 🧑 ✅현행 수기,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.5 §05 외주발주 || P1판정(260902): auto-vs-human §2.2 #34 🧑 ✅현행 수기
STD-MFG-103,T4,C5,외주공정 주문리스트·외주처별 생산리스트,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): PDF p.4 §04 외주관리 — 현행 MES 운영,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): PDF p.4 §04 외주관리 — 현행 MES 운영
STD-MFG-104,T4,C5,외주제작·외주공정 제작물 입·출고 기록,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[상위:STD-ADO-018] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): auto-vs-human §2.3 #47 🧑외주관리자 ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[상위:STD-ADO-018] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): auto-vs-human §2.3 #47 🧑외주관리자 ✅현행
STD-MFG-106,T4,C6,1차포장 처리,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 · p.4 §04 출고 || P1판정(260902): auto-vs-human §2.4 #49 🧑출고팀 ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 · p.4 §04 출고 || P1판정(260902): auto-vs-human §2.4 #49 🧑출고팀 ✅현행
STD-MFG-107,T4,C6,박스포장 처리(실사·대형 상품군),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_공정관리_시행초안_20260210.pdf p.1 Case6-8 || P1판정(260902): auto-vs-human §2.4 #53 🧑 ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_공정관리_시행초안_20260210.pdf p.1 Case6-8 || P1판정(260902): auto-vs-human §2.4 #53 🧑 ✅현행
STD-MFG-108,T4,C6,제작번호별 바코드 입력→포장완료 상태변경,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[구분:STD-ADO-016] 후니프린팅_주문프로세스_20251001.pdf p.1 || P1판정(260902): auto-vs-human §2.4 #50·#51 🧑(🟩)+🤖 ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-ADO-016] 후니프린팅_주문프로세스_20251001.pdf p.1 || P1판정(260902): auto-vs-human §2.4 #50·#51 🧑(🟩)+🤖 ✅현행
STD-MFG-109,T4,C6,전 상품 포장완료 시 제작완료 자동 전환,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.1 「if 모든상품이 포장완료이면 제작완료」 || P1판정(260902): auto-vs-human §2.4 #52 🤖(🔴) ✅현행 MES 자동,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.1 「if 모든상품이 포장완료이면 제작완료」 || P1판정(260902): auto-vs-human §2.4 #52 🤖(🔴) ✅현행 MES 자동
STD-MFG-110,T4,C6,주문번호별 바코드 입력→출고완료 전환,미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,"merged.csv t50:14,t50:15 owner_side/system=mes",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-ADO-016] 후니프린팅_주문프로세스_20251001.pdf p.1 || P1판정(260902): auto-vs-human §2.4 #57·#58 ✅현행
STD-MFG-111,T4,C6,송장 출력·송장 추가출력(택배),미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,"merged.csv t50:12,t50:13 owner_side/system=mes",MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-ADO-020] 후니프린팅_주문프로세스_20251001.pdf p.1 case1 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #54 🧑(🟩) ✅현행
STD-MFG-112,T4,C6,납품명세서 출력(퀵),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case2 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #55 🧑(🟩) ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case2 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #55 🧑(🟩) ✅현행
STD-MFG-113,T4,C6,출고명세서 출력(직접방문),미착수,최숙진,Y,담당맞음,최숙진,evidence-path,[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case3 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #56 🧑(🟩) ✅현행,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case3 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #56 🧑(🟩) ✅현행
STD-MFG-114,T4,C6,한 주문에 다중 송장 부여,미착수,김동학,Y,재배정,서희항,merged-owner_side,merged.csv t48:55 owner_side/system=webadmin,그 일이 사는 곳=webadmin,후니프린팅_주문프로세스_20251001.pdf p.5 §05 출고 Pain point || P1판정(260902): auto-vs-human §4 G-9 「한 주문 1송장 → 여러 송장」 자동화 격차 — 미구현
STD-MFG-115,T4,C6,합배송 리스트 식별,미착수,서희항,Y,재배정,최숙진,evidence-path,후니프린팅_주문프로세스_20251001.pdf p.5 §05 출고 Pain point || P1판정(260902): auto-vs-human §4 G-6 「장바구니 + 합배송」 자동화 격차 — 식별 로직 미구현,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.5 §05 출고 Pain point || P1판정(260902): auto-vs-human §4 G-6 「장바구니 + 합배송」 자동화 격차 — 식별 로직 미구현
STD-MFG-116,T4,C6,전 상품 출고지 단일화(오프라인 주문 외),미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t50:16 owner_side/system=mes,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),후니프린팅_주문프로세스_20251001.pdf p.3 §03 하단 || P1판정(260902): PDF p.3 §03 하단 — 현행 정책(오프라인 주문 외 단일 출고지)
