row_id,data_role,track,step,title,std_ids,owner_name,target_date,effort_lb_days,week_plus_cnt,undetermined_cnt,nondev_cnt,open_rows,date_basis,evidence,check_method,prereq,status,data_owner,data_work,api_path,api_evidence,forced_by_impl,api_basis,wait_target,irreversible,note,source
STD-MFG-057,detail,T4,C4,원고 보완 대기 중 주문상태 결제완료 유지(고객 취소권 보존),STD-MFG-057,서희항,,,,,,,,order-to-mes-process.md §5.3 마지막 문단 || P1판정(260902): §5.3 마지막 문단 — 설계만,"Plan B: 파일확인을 담당자 눈으로 하고, 자동검사는 오픈 후 항목으로 기록하면 완료.",EXT-PITSTOP;STD-ART-016,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,ledger-v4
STD-MFG-058,detail,T4,C4,접수파일 등록(원본 그대로 사용 vs 가공 후 등록 2경로),STD-MFG-058,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.11 §09 || P1판정(260902): auto-vs-human.md §2.2 #22 「접수파일 등록」 🧑 · §5 A-2 「MES 화면인지 신규 화면인지 미확정」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-059,detail,T4,C4,품목관리 디자인파일여부 Y/N 로 원본 자동 접수 처리,STD-MFG-059,외부(상대측 회신 대기),,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case1 || P1판정(260902): PDF p.11 §09 case1 · auto-vs-human §2.2 #24 「지금」 칸이 「—」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,미실측,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(상대측 회신 대기),,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-MFG-060,detail,T4,C4,Edicus Prepress 랜더링 결과 접수파일 등록,STD-MFG-060,외부(상대측 회신 대기),,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case1 · p.1 랜더링전/랜더링완료 || P1판정(260902): PDF p.11 §09 case1 · auto-vs-human §5 A-4 「랜더링 트리거 주체 색 판독 불가」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,미실측,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(상대측 회신 대기),,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-MFG-061,detail,T4,C4,접수파일 인쇄공정 파일 기준 썸네일 자동 생성,STD-MFG-061,외부(상대측 회신 대기),,,,,,,,[상위:STD-ART-019] 후니프린팅_주문프로세스_20251001.pdf p.11 §09 server · p.10 §10 || P1판정(260902): PDF p.11 §09 server · auto-vs-human §5 A-3 「server 가 어느 서버인가 미확인」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,미실측,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(상대측 회신 대기),,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-MFG-062,detail,T4,C4,AI 접수파일에 썸네일용 JPG 동반 업로드(아크릴스티커·박),STD-MFG-062,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case2 || P1판정(260902): PDF p.11 §09 case2 — 현행 담당자가 JPG 동반 업로드,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-064,detail,T4,C4,편집기 상품 수정요청·수정완료 왕복,STD-MFG-064,서희항,,,,,,,,[상위:STD-ART-023] 후니프린팅_주문프로세스_20251001.pdf p.1 case3 || P1판정(260902): auto-vs-human §2.2 #37·#38 — 편집기 수정요청/수정완료 왕복 미구현,Plan B: 편집기 수정요청은 전화/문자 수기로 하기로 기록하면 완료.,EXT-EDICUS;EXT-ALIMTALK,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,ledger-v4
STD-MFG-065,detail,T4,C4,출고예정일(완료예정일) 등록,STD-MFG-065,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.1 || P1판정(260902): auto-vs-human §2.2 #26 🧑 · §5 A-2 범위 미결,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-066,detail,T4,C4,생산메모 입력,STD-MFG-066,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.10 §10 || P1판정(260902): auto-vs-human §2.2 #27 🧑,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-067,detail,T4,C4,작업의뢰서 출력(대표썸네일·EXCEL 다운),STD-MFG-067,최숙진,,,,,,,,[상위:STD-ADO-006] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 · p.11 §09 || P1판정(260902): auto-vs-human §2.2 #28 🧑(🟩) · §5 A-2 범위 미결,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-068,detail,T4,C4,의뢰서 출력 시 처리표시(빨간점)·주문상태 제작중 전환,STD-MFG-068,최숙진,,,,,,,,"[상위:STD-ADO-006] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.11 §09 || P1판정(260902): auto-vs-human §2.2 #29·#30 — 빨간점은 🤖, 제작중 전환은 🧑(🟢)",Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-069,detail,T4,C4,거래처별 주문 EXCEL 다운(가격 제외),STD-MFG-069,최숙진,,,,,,,,[상위:STD-FIN-012] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 마스터관리 || P1판정(260902): PDF p.4 §04 마스터관리 — 현행 MES 기능,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-070,detail,T4,C4,업체별 주문등록(EXCEL 등록·파일경로 선택),STD-MFG-070,최숙진,,,,,,,,[상위:STD-ORD-027] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 주문관리 || P1판정(260902): PDF p.10 §10 주문관리 — 현행 수기(EXCEL),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-071,detail,T4,C4,OEM 주문 IMPORT(비즈하우스·후지필름·컨티뉴),STD-MFG-071,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.5 §05 주문확인/등록 || P1판정(260902): auto-vs-human §2.7 #83 「전부 수기」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C4 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-072,detail,T4,C5,원본 AI→PDF 변환 업로드,STD-MFG-072,최숙진,,,,,,,,[상위:STD-ART-001] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 || P1판정(260902): auto-vs-human §2.2 #18 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-073,detail,T4,C5,인쇄파일과 칼선파일 분리하여 공정별 등록,STD-MFG-073,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.5 §05 || P1판정(260902): auto-vs-human §2.2 #19 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-074,detail,T4,C5,조판(판걸이+아이마크) 파일 생성,STD-MFG-074,최숙진,,,,,,,,[상위:STD-ADO-014] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.5 §05 조판 || P1판정(260902): auto-vs-human §2.2 #20 🧑 ✅현행 수기(조판=판단작업 T-M2),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-075,detail,T4,C5,아크릴 원판 배치 조판(396x480·도수 구분·돔보),STD-MFG-075,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.5 §05 조판 ⓛ || P1판정(260902): PDF p.5 §05 조판 ⓛ — 현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-076,detail,T4,C5,다도안 상품 판걸이·건수·수량 기준 조판,STD-MFG-076,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.5 §05 조판 ➂ || P1판정(260902): PDF p.5 §05 조판 ➂ — 현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-077,detail,T4,C5,수동조판(여러 주문 취합·틴거울/아크릴/자석북마크),STD-MFG-077,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.11 §09 수동조판 || P1판정(260902): auto-vs-human §2.2 #33 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-078,detail,T4,C5,파일명 자동 RENAME 규약 적용(품목_출력사이즈_양단면_소재_거래처_고객_고유번호_수량),STD-MFG-078,서희항,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.6 §06 || P1판정(260902): auto-vs-human §4 G-3 「100% 파일명 수동 수정」 → 자동 RENAME 은 미구현,승격된 원고 파일명이 규약(품목_사이즈_양단면_소재_거래처_고객_번호_수량)으로 자동 붙으면 완료.,STD-MFG-010;STD-MFG-136,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=2-3일,ledger-v4
STD-MFG-079,detail,T4,C5,상품군별 파일명 조합 규칙 8종(디지털/캘린더/스티커/실사/배너/패브릭/시트커팅/레이저커팅),STD-MFG-079,서희항,,,,,,,,"후니프린팅_주문프로세스_20251001.pdf p.6-7 §06 || P1판정(260902): PDF p.6-7 §06 규칙 8종 — 규약 문서만, 코드 0건",상품군 8종 각 1건의 파일명이 규칙대로 생성되면 완료.,STD-MFG-078,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=2-3일,ledger-v4
STD-MFG-080,detail,T4,C5,공정별 파일서버 폴더 구조(년도>발주일자) 자동 배치,STD-MFG-080,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.12 §06-1 || P1판정(260902): PDF p.12 §06-1 — 현행 수기 배치,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-081,detail,T4,C5,팀별 또는 담당자 파일 분리 전달(분배),STD-MFG-081,최숙진,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.5 §05 || P1판정(260902): auto-vs-human §2.2 #17 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-082,detail,T4,C5,공정 마스터 관리(계층·상세옵션·면별선택·작업여백·고객노출설명),STD-MFG-082,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/master/proc/@2026-09-16 21:33,공정정보에서 공정을 열어 면별선택·고객노출설명·스와치·작업여백 칸이 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-083,detail,T4,C5,상품별 공정 연결·필수공정 여부·상세옵션 허용범위,STD-MFG-083,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000146@2026-09-16 21:30,상품 뷰어 공정 섹션의 필수 Y 공정이 위젯빌더 하단 상태바에 나오면 완료.,—,작동,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-084,detail,T4,C5,공정라우트 마스터(18케이스 라우트 정의·재채번),STD-MFG-084,서희항,,,,,,,,"후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 18케이스 라우트 정의서만, 그릇 없음",Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,ledger-v4
STD-MFG-085,detail,T4,C5,라우트 단계 정의(순번·공정·필수선택·담당팀),STD-MFG-085,서희항,,,,,,,,후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 설계만,Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,ledger-v4
STD-MFG-086,detail,T4,C5,상품→공정라우트 매핑,STD-MFG-086,서희항,,,,,,,,후니프린팅_주문프로세스_20251001.pdf p.10 §10 「상품마스터(공정) SHEET 참고」 || P1판정(260902): PDF p.10 §10 「상품마스터(공정) SHEET 참고」 — 매핑 그릇 없음,Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,ledger-v4
STD-MFG-087,detail,T4,C5,팀·파트 마스터(디지털인쇄/스티커가공/인쇄후가공/제본/특수인쇄가공/봉재가공/굿즈가공),STD-MFG-087,최숙진,,,,,,,,[구분:STD-ADP-005] 후니프린팅_공정관리_시행초안_20260210.pdf p.2 공정별 현황표 || P1판정(260902): 공정관리 시행초안 p.2 공정별 현황표 — 팀 7종 실재(현행 운영),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-MFG-088,detail,T4,C5,공정 완료 신호 입력(출력완료·커팅완료·제본시작·봉재시작·가공시작),STD-MFG-088,최숙진,,,,,,,,후니프린팅_공정관리_시행초안_20260210.pdf p.1 Summary || P1판정(260902): auto-vs-human §2.3 #45 🧑작업자 ✅현행 · §5 A-1 「특수인쇄가공팀 칸 비어 있음」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,C5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
